,work_year,experience_level_EX,experience_level_MI,experience_level_SE,employment_type_FL,employment_type_FT,employment_type_PT,job_title_AI Scientist,job_title_Analytics Engineer,job_title_Applied Data Scientist,job_title_Applied Machine Learning Scientist,job_title_BI Data Analyst,job_title_Big Data Architect,job_title_Big Data Engineer,job_title_Business Data Analyst,job_title_Cloud Data Engineer,job_title_Computer Vision Engineer,job_title_Computer Vision Software Engineer,job_title_Data Analyst,job_title_Data Analytics Engineer,job_title_Data Analytics Lead,job_title_Data Analytics Manager,job_title_Data Architect,job_title_Data Engineer,job_title_Data Engineering Manager,job_title_Data Science Consultant,job_title_Data Science Engineer,job_title_Data Science Manager,job_title_Data Scientist,job_title_Data Specialist,job_title_Director of Data Engineering,job_title_Director of Data Science,job_title_ETL Developer,job_title_Finance Data Analyst,job_title_Financial Data Analyst,job_title_Head of Data,job_title_Head of Data Science,job_title_Head of Machine Learning,job_title_Lead Data Analyst,job_title_Lead Data Engineer,job_title_Lead Data Scientist,job_title_Lead Machine Learning Engineer,job_title_ML Engineer,job_title_Machine Learning Developer,job_title_Machine Learning Engineer,job_title_Machine Learning Infrastructure Engineer,job_title_Machine Learning Manager,job_title_Machine Learning Scientist,job_title_Marketing Data Analyst,job_title_NLP Engineer,job_title_Principal Data Analyst,job_title_Principal Data Engineer,job_title_Principal Data Scientist,job_title_Product Data Analyst,job_title_Research Scientist,job_title_Staff Data Scientist,company_location_DE,company_location_ES,company_location_FR,company_location_GB,company_location_GR,company_location_IN,company_location_OTHER,company_location_US,company_size_M,company_size_S,employee_residence_BG,employee_residence_BO,employee_residence_CA,employee_residence_DE,employee_residence_ES,employee_residence_FR,employee_residence_GB,employee_residence_GR,employee_residence_HK,employee_residence_IN,employee_residence_JE,employee_residence_OTHER,employee_residence_PH,employee_residence_PR,employee_residence_RS,employee_residence_TN,employee_residence_US,remote_ratio_50,remote_ratio_100
54,0.8599773185055006,-0.21154297504904054,-0.7352612712878583,1.080674392616547,-0.0814462962375368,0.17975796274454178,-0.12942340885816989,-0.10801234497346435,-0.0814462962375368,-0.09113532707206114,-0.0814462962375368,-0.09991677068886809,-0.04062222318511937,-0.11556639933139755,-0.09113532707206112,-0.057495957457606904,-0.09991677068886808,-0.07047614786024094,-0.4361147537419165,-0.0814462962375368,-0.04062222318511938,-0.10801234497346435,-0.1358542448321957,1.8969672765983203,-0.09113532707206114,-0.10801234497346435,-0.07047614786024095,-0.14201432049934523,-0.5551483181748944,-0.04062222318511938,-0.057495957457606904,-0.10801234497346435,-0.057495957457606904,-0.04062222318511936,-0.05749595745760691,-0.09113532707206112,-0.0814462962375368,-0.04062222318511937,-0.07047614786024095,-0.09991677068886808,-0.07047614786024095,-0.04062222318511936,-0.09991677068886809,-0.07047614786024095,-0.2691433865882081,-0.07047614786024095,-0.04062222318511938,-0.11556639933139753,-0.04062222318511937,-0.04062222318511937,-0.057495957457606904,-0.07047614786024095,-0.10801234497346436,-0.057495957457606904,-0.16453801395794546,-0.04062222318511937,-0.2199073442818239,-0.15365145287738807,-0.15917863499175333,-0.2897042827239035,-0.1358542448321957,-0.20289499941847333,-0.3979911388019657,0.8425313969992914,0.9284197273776817,-0.3979911388019657,-0.04062222318511937,-0.04062222318511937,-0.2239933266430561,-0.20725666807241955,-0.15917863499175333,-0.1748149640244195,-0.2795581390486568,-0.1479375607664324,-0.04062222318511937,-0.22801988420089128,-0.04062222318511937,-0.422659173210554,-0.04062222318511938,-0.04062222318511937,-0.04062222318511938,-0.04062222318511937,0.9101171644420557,-0.44145428955190763,0.77017910450646
55,0.8599773185055006,-0.21154297504904054,-0.7352612712878583,1.080674392616547,-0.0814462962375368,0.17975796274454178,-0.12942340885816989,-0.10801234497346435,-0.0814462962375368,-0.09113532707206114,-0.0814462962375368,-0.09991677068886809,-0.04062222318511937,-0.11556639933139755,-0.09113532707206112,-0.057495957457606904,-0.09991677068886808,-0.07047614786024094,2.292974478436881,-0.0814462962375368,-0.04062222318511938,-0.10801234497346435,-0.1358542448321957,-0.5271572221283753,-0.09113532707206114,-0.10801234497346435,-0.07047614786024095,-0.14201432049934523,-0.5551483181748944,-0.04062222318511938,-0.057495957457606904,-0.10801234497346435,-0.057495957457606904,-0.04062222318511936,-0.05749595745760691,-0.09113532707206112,-0.0814462962375368,-0.04062222318511937,-0.07047614786024095,-0.09991677068886808,-0.07047614786024095,-0.04062222318511936,-0.09991677068886809,-0.07047614786024095,-0.2691433865882081,-0.07047614786024095,-0.04062222318511938,-0.11556639933139753,-0.04062222318511937,-0.04062222318511937,-0.057495957457606904,-0.07047614786024095,-0.10801234497346436,-0.057495957457606904,-0.16453801395794546,-0.04062222318511937,-0.2199073442818239,-0.15365145287738807,-0.15917863499175333,-0.2897042827239035,-0.1358542448321957,-0.20289499941847333,-0.3979911388019657,0.8425313969992914,0.9284197273776817,-0.3979911388019657,-0.04062222318511937,-0.04062222318511937,-0.2239933266430561,-0.20725666807241955,-0.15917863499175333,-0.1748149640244195,-0.2795581390486568,-0.1479375607664324,-0.04062222318511937,-0.22801988420089128,-0.04062222318511937,-0.422659173210554,-0.04062222318511938,-0.04062222318511937,-0.04062222318511938,-0.04062222318511937,0.9101171644420557,-0.44145428955190763,0.77017910450646
56,-0.586023325075582,-0.21154297504904054,-0.7352612712878583,1.080674392616547,-0.0814462962375368,0.17975796274454178,-0.12942340885816989,-0.10801234497346435,-0.0814462962375368,-0.09113532707206114,-0.0814462962375368,-0.09991677068886809,-0.04062222318511937,-0.11556639933139755,-0.09113532707206112,-0.057495957457606904,-0.09991677068886808,-0.07047614786024094,-0.4361147537419165,-0.0814462962375368,-0.04062222318511938,9.258200997725515,-0.1358542448321957,-0.5271572221283753,-0.09113532707206114,-0.10801234497346435,-0.07047614786024095,-0.14201432049934523,-0.5551483181748944,-0.04062222318511938,-0.057495957457606904,-0.10801234497346435,-0.057495957457606904,-0.04062222318511936,-0.05749595745760691,-0.09113532707206112,-0.0814462962375368,-0.04062222318511937,-0.07047614786024095,-0.09991677068886808,-0.07047614786024095,-0.04062222318511936,-0.09991677068886809,-0.07047614786024095,-0.2691433865882081,-0.07047614786024095,-0.04062222318511938,-0.11556639933139753,-0.04062222318511937,-0.04062222318511937,-0.057495957457606904,-0.07047614786024095,-0.10801234497346436,-0.057495957457606904,-0.16453801395794546,-0.04062222318511937,-0.2199073442818239,-0.15365145287738807,-0.15917863499175333,-0.2897042827239035,-0.1358542448321957,-0.20289499941847333,-0.3979911388019657,0.8425313969992914,0.9284197273776817,-0.3979911388019657,-0.04062222318511937,-0.04062222318511937,-0.2239933266430561,-0.20725666807241955,-0.15917863499175333,-0.1748149640244195,-0.2795581390486568,-0.1479375607664324,-0.04062222318511937,-0.22801988420089128,-0.04062222318511937,-0.422659173210554,-0.04062222318511938,-0.04062222318511937,-0.04062222318511938,-0.04062222318511937,0.9101171644420557,-0.44145428955190763,0.77017910450646
57,-0.586023325075582,4.727171865518944,-0.7352612712878583,-0.9253481037695204,-0.0814462962375368,0.17975796274454178,-0.12942340885816989,-0.10801234497346435,-0.0814462962375368,-0.09113532707206114,-0.0814462962375368,-0.09991677068886809,-0.04062222318511937,-0.11556639933139755,-0.09113532707206112,-0.057495957457606904,-0.09991677068886808,-0.07047614786024094,-0.4361147537419165,-0.0814462962375368,-0.04062222318511938,-0.10801234497346435,-0.1358542448321957,-0.5271572221283753,-0.09113532707206114,-0.10801234497346435,-0.07047614786024095,-0.14201432049934523,-0.5551483181748944,-0.04062222318511938,-0.057495957457606904,9.258200997725515,-0.057495957457606904,-0.04062222318511936,-0.05749595745760691,-0.09113532707206112,-0.0814462962375368,-0.04062222318511937,-0.07047614786024095,-0.09991677068886808,-0.07047614786024095,-0.04062222318511936,-0.09991677068886809,-0.07047614786024095,-0.2691433865882081,-0.07047614786024095,-0.04062222318511938,-0.11556639933139753,-0.04062222318511937,-0.04062222318511937,-0.057495957457606904,-0.07047614786024095,-0.10801234497346436,-0.057495957457606904,-0.16453801395794546,-0.04062222318511937,4.547369726399144,-0.15365145287738807,-0.15917863499175333,-0.2897042827239035,-0.1358542448321957,-0.20289499941847333,-0.3979911388019657,-1.186899388629954,-1.0770990431499086,-0.3979911388019657,-0.04062222318511937,-0.04062222318511937,-0.2239933266430561,4.824935232725927,-0.15917863499175333,-0.1748149640244195,-0.2795581390486568,-0.1479375607664324,-0.04062222318511937,-0.22801988420089128,-0.04062222318511937,-0.422659173210554,-0.04062222318511938,-0.04062222318511937,-0.04062222318511938,-0.04062222318511937,-1.0987596312536816,-0.44145428955190763,-1.2983992868007137
58,-0.586023325075582,-0.21154297504904054,-0.7352612712878583,-0.9253481037695204,-0.0814462962375368,0.17975796274454178,-0.12942340885816989,-0.10801234497346435,-0.0814462962375368,-0.09113532707206114,-0.0814462962375368,-0.09991677068886809,-0.04062222318511937,-0.11556639933139755,-0.09113532707206112,-0.057495957457606904,-0.09991677068886808,-0.07047614786024094,-0.4361147537419165,-0.0814462962375368,-0.04062222318511938,-0.10801234497346435,-0.1358542448321957,-0.5271572221283753,-0.09113532707206114,-0.10801234497346435,-0.07047614786024095,-0.14201432049934523,1.801320417015042,-0.04062222318511938,-0.057495957457606904,-0.10801234497346435,-0.057495957457606904,-0.04062222318511936,-0.05749595745760691,-0.09113532707206112,-0.0814462962375368,-0.04062222318511937,-0.07047614786024095,-0.09991677068886808,-0.07047614786024095,-0.04062222318511936,-0.09991677068886809,-0.07047614786024095,-0.2691433865882081,-0.07047614786024095,-0.04062222318511938,-0.11556639933139753,-0.04062222318511937,-0.04062222318511937,-0.057495957457606904,-0.07047614786024095,-0.10801234497346436,-0.057495957457606904,-0.16453801395794546,-0.04062222318511937,-0.2199073442818239,-0.15365145287738807,-0.15917863499175333,-0.2897042827239035,-0.1358542448321957,-0.20289499941847333,2.5126187558100006,-1.186899388629954,0.9284197273776817,-0.3979911388019657,-0.04062222318511937,-0.04062222318511937,-0.2239933266430561,-0.20725666807241955,-0.15917863499175333,-0.1748149640244195,-0.2795581390486568,-0.1479375607664324,-0.04062222318511937,-0.22801988420089128,-0.04062222318511937,2.3659725456895147,-0.04062222318511938,-0.04062222318511937,-0.04062222318511938,-0.04062222318511937,-1.0987596312536816,-0.44145428955190763,-1.2983992868007137
59,-0.586023325075582,-0.21154297504904054,-0.7352612712878583,1.080674392616547,-0.0814462962375368,0.17975796274454178,-0.12942340885816989,-0.10801234497346435,-0.0814462962375368,-0.09113532707206114,-0.0814462962375368,-0.09991677068886809,-0.04062222318511937,-0.11556639933139755,-0.09113532707206112,-0.057495957457606904,-0.09991677068886808,-0.07047614786024094,-0.4361147537419165,-0.0814462962375368,-0.04062222318511938,-0.10801234497346435,-0.1358542448321957,-0.5271572221283753,-0.09113532707206114,-0.10801234497346435,-0.07047614786024095,-0.14201432049934523,-0.5551483181748944,-0.04062222318511938,-0.057495957457606904,-0.10801234497346435,-0.057495957457606904,-0.04062222318511936,-0.05749595745760691,-0.09113532707206112,-0.0814462962375368,-0.04062222318511937,-0.07047614786024095,-0.09991677068886808,-0.07047614786024095,-0.04062222318511936,-0.09991677068886809,-0.07047614786024095,3.715491629485995,-0.07047614786024095,-0.04062222318511938,-0.11556639933139753,-0.04062222318511937,-0.04062222318511937,-0.057495957457606904,-0.07047614786024095,-0.10801234497346436,-0.057495957457606904,-0.16453801395794546,-0.04062222318511937,-0.2199073442818239,-0.15365145287738807,-0.15917863499175333,-0.2897042827239035,-0.1358542448321957,-0.20289499941847333,2.5126187558100006,-1.186899388629954,0.9284197273776817,-0.3979911388019657,-0.04062222318511937,-0.04062222318511937,-0.2239933266430561,-0.20725666807241955,-0.15917863499175333,-0.1748149640244195,-0.2795581390486568,-0.1479375607664324,-0.04062222318511937,-0.22801988420089128,-0.04062222318511937,2.3659725456895147,-0.04062222318511938,-0.04062222318511937,-0.04062222318511938,-0.04062222318511937,-1.0987596312536816,2.2652401928522132,-1.2983992868007137
60,0.8599773185055006,-0.21154297504904054,1.3600607553399822,-0.9253481037695204,-0.0814462962375368,0.17975796274454178,-0.12942340885816989,-0.10801234497346435,-0.0814462962375368,-0.09113532707206114,-0.0814462962375368,-0.09991677068886809,-0.04062222318511937,-0.11556639933139755,-0.09113532707206112,-0.057495957457606904,-0.09991677068886808,-0.07047614786024094,-0.4361147537419165,-0.0814462962375368,-0.04062222318511938,-0.10801234497346435,-0.1358542448321957,-0.5271572221283753,-0.09113532707206114,-0.10801234497346435,-0.07047614786024095,-0.14201432049934523,-0.5551483181748944,-0.04062222318511938,-0.057495957457606904,-0.10801234497346435,-0.057495957457606904,-0.04062222318511936,-0.05749595745760691,-0.09113532707206112,-0.0814462962375368,-0.04062222318511937,-0.07047614786024095,-0.09991677068886808,-0.07047614786024095,-0.04062222318511936,-0.09991677068886809,-0.07047614786024095,-0.2691433865882081,-0.07047614786024095,-0.04062222318511938,8.65303414993839,-0.04062222318511937,-0.04062222318511937,-0.057495957457606904,-0.07047614786024095,-0.10801234497346436,-0.057495957457606904,-0.16453801395794546,-0.04062222318511937,-0.2199073442818239,-0.15365145287738807,-0.15917863499175333,-0.2897042827239035,-0.1358542448321957,-0.20289499941847333,-0.3979911388019657,0.8425313969992914,-1.0770990431499086,-0.3979911388019657,-0.04062222318511937,-0.04062222318511937,-0.2239933266430561,-0.20725666807241955,-0.15917863499175333,-0.1748149640244195,-0.2795581390486568,-0.1479375607664324,-0.04062222318511937,-0.22801988420089128,-0.04062222318511937,-0.422659173210554,-0.04062222318511938,-0.04062222318511937,-0.04062222318511938,-0.04062222318511937,0.9101171644420557,-0.44145428955190763,0.77017910450646
61,-0.586023325075582,-0.21154297504904054,-0.7352612712878583,-0.9253481037695204,-0.0814462962375368,0.17975796274454178,-0.12942340885816989,-0.10801234497346435,-0.0814462962375368,-0.09113532707206114,-0.0814462962375368,10.00832986400162,-0.04062222318511937,-0.11556639933139755,-0.09113532707206112,-0.057495957457606904,-0.09991677068886808,-0.07047614786024094,-0.4361147537419165,-0.0814462962375368,-0.04062222318511938,-0.10801234497346435,-0.1358542448321957,-0.5271572221283753,-0.09113532707206114,-0.10801234497346435,-0.07047614786024095,-0.14201432049934523,-0.5551483181748944,-0.04062222318511938,-0.057495957457606904,-0.10801234497346435,-0.057495957457606904,-0.04062222318511936,-0.05749595745760691,-0.09113532707206112,-0.0814462962375368,-0.04062222318511937,-0.07047614786024095,-0.09991677068886808,-0.07047614786024095,-0.04062222318511936,-0.09991677068886809,-0.07047614786024095,-0.2691433865882081,-0.07047614786024095,-0.04062222318511938,-0.11556639933139753,-0.04062222318511937,-0.04062222318511937,-0.057495957457606904,-0.07047614786024095,-0.10801234497346436,-0.057495957457606904,-0.16453801395794546,-0.04062222318511937,-0.2199073442818239,-0.15365145287738807,-0.15917863499175333,-0.2897042827239035,-0.1358542448321957,-0.20289499941847333,2.5126187558100006,-1.186899388629954,-1.0770990431499086,2.5126187558100006,-0.04062222318511937,-0.04062222318511937,-0.2239933266430561,-0.20725666807241955,-0.15917863499175333,-0.1748149640244195,-0.2795581390486568,-0.1479375607664324,-0.04062222318511937,-0.22801988420089128,-0.04062222318511937,2.3659725456895147,-0.04062222318511938,-0.04062222318511937,-0.04062222318511938,-0.04062222318511937,-1.0987596312536816,-0.44145428955190763,0.77017910450646
62,-0.586023325075582,-0.21154297504904054,1.3600607553399822,-0.9253481037695204,-0.0814462962375368,-5.563035899673184,7.726577508832742,-0.10801234497346435,-0.0814462962375368,-0.09113532707206114,-0.0814462962375368,-0.09991677068886809,-0.04062222318511937,-0.11556639933139755,-0.09113532707206112,-0.057495957457606904,-0.09991677068886808,-0.07047614786024094,-0.4361147537419165,-0.0814462962375368,-0.04062222318511938,-0.10801234497346435,-0.1358542448321957,-0.5271572221283753,-0.09113532707206114,-0.10801234497346435,-0.07047614786024095,-0.14201432049934523,-0.5551483181748944,-0.04062222318511938,-0.057495957457606904,-0.10801234497346435,-0.057495957457606904,-0.04062222318511936,-0.05749595745760691,-0.09113532707206112,-0.0814462962375368,-0.04062222318511937,-0.07047614786024095,-0.09991677068886808,-0.07047614786024095,-0.04062222318511936,-0.09991677068886809,-0.07047614786024095,-0.2691433865882081,-0.07047614786024095,-0.04062222318511938,-0.11556639933139753,-0.04062222318511937,-0.04062222318511937,-0.057495957457606904,-0.07047614786024095,-0.10801234497346436,-0.057495957457606904,-0.16453801395794546,-0.04062222318511937,-0.2199073442818239,-0.15365145287738807,-0.15917863499175333,-0.2897042827239035,-0.1358542448321957,4.928657694207081,-0.3979911388019657,-1.186899388629954,0.9284197273776817,-0.3979911388019657,-0.04062222318511937,-0.04062222318511937,-0.2239933266430561,-0.20725666807241955,-0.15917863499175333,-0.1748149640244195,-0.2795581390486568,-0.1479375607664324,-0.04062222318511937,4.385582439463809,-0.04062222318511937,-0.422659173210554,-0.04062222318511938,-0.04062222318511937,-0.04062222318511938,-0.04062222318511937,-1.0987596312536816,2.2652401928522132,-1.2983992868007137
63,-2.032023968656665,-0.21154297504904054,-0.7352612712878583,1.080674392616547,-0.0814462962375368,0.17975796274454178,-0.12942340885816989,-0.10801234497346435,-0.0814462962375368,-0.09113532707206114,-0.0814462962375368,-0.09991677068886809,-0.04062222318511937,-0.11556639933139755,-0.09113532707206112,-0.057495957457606904,-0.09991677068886808,-0.07047614786024094,-0.4361147537419165,-0.0814462962375368,-0.04062222318511938,-0.10801234497346435,-0.1358542448321957,-0.5271572221283753,-0.09113532707206114,-0.10801234497346435,-0.07047614786024095,-0.14201432049934523,1.801320417015042,-0.04062222318511938,-0.057495957457606904,-0.10801234497346435,-0.057495957457606904,-0.04062222318511936,-0.05749595745760691,-0.09113532707206112,-0.0814462962375368,-0.04062222318511937,-0.07047614786024095,-0.09991677068886808,-0.07047614786024095,-0.04062222318511936,-0.09991677068886809,-0.07047614786024095,-0.2691433865882081,-0.07047614786024095,-0.04062222318511938,-0.11556639933139753,-0.04062222318511937,-0.04062222318511937,-0.057495957457606904,-0.07047614786024095,-0.10801234497346436,-0.057495957457606904,-0.16453801395794546,-0.04062222318511937,-0.2199073442818239,-0.15365145287738807,-0.15917863499175333,-0.2897042827239035,-0.1358542448321957,-0.20289499941847333,-0.3979911388019657,0.8425313969992914,-1.0770990431499086,-0.3979911388019657,-0.04062222318511937,-0.04062222318511937,-0.2239933266430561,-0.20725666807241955,-0.15917863499175333,-0.1748149640244195,-0.2795581390486568,-0.1479375607664324,-0.04062222318511937,-0.22801988420089128,-0.04062222318511937,-0.422659173210554,-0.04062222318511938,-0.04062222318511937,-0.04062222318511938,-0.04062222318511937,0.9101171644420557,-0.44145428955190763,0.77017910450646
64,-0.586023325075582,-0.21154297504904054,-0.7352612712878583,1.080674392616547,-0.0814462962375368,0.17975796274454178,-0.12942340885816989,-0.10801234497346435,-0.0814462962375368,-0.09113532707206114,-0.0814462962375368,-0.09991677068886809,-0.04062222318511937,-0.11556639933139755,-0.09113532707206112,-0.057495957457606904,-0.09991677068886808,-0.07047614786024094,-0.4361147537419165,-0.0814462962375368,-0.04062222318511938,-0.10801234497346435,-0.1358542448321957,-0.5271572221283753,-0.09113532707206114,-0.10801234497346435,-0.07047614786024095,-0.14201432049934523,-0.5551483181748944,24.61706725018234,-0.057495957457606904,-0.10801234497346435,-0.057495957457606904,-0.04062222318511936,-0.05749595745760691,-0.09113532707206112,-0.0814462962375368,-0.04062222318511937,-0.07047614786024095,-0.09991677068886808,-0.07047614786024095,-0.04062222318511936,-0.09991677068886809,-0.07047614786024095,-0.2691433865882081,-0.07047614786024095,-0.04062222318511938,-0.11556639933139753,-0.04062222318511937,-0.04062222318511937,-0.057495957457606904,-0.07047614786024095,-0.10801234497346436,-0.057495957457606904,-0.16453801395794546,-0.04062222318511937,-0.2199073442818239,-0.15365145287738807,-0.15917863499175333,-0.2897042827239035,-0.1358542448321957,-0.20289499941847333,-0.3979911388019657,0.8425313969992914,-1.0770990431499086,-0.3979911388019657,-0.04062222318511937,-0.04062222318511937,-0.2239933266430561,-0.20725666807241955,-0.15917863499175333,-0.1748149640244195,-0.2795581390486568,-0.1479375607664324,-0.04062222318511937,-0.22801988420089128,-0.04062222318511937,-0.422659173210554,-0.04062222318511938,-0.04062222318511937,-0.04062222318511938,-0.04062222318511937,0.9101171644420557,-0.44145428955190763,0.77017910450646
